source_row_index,original_scene_id,scene_id,stac_item_id,timestamp,lat,lon,category_name,original_matched_category,polarization,center_x,center_y,patch_name,patch_file,patch_cal_file,patch_uint8_file,patch_rgb_file,patch_status
190,S1A_IW_GRDH_1SDV_20260201T214348_20260201T214413_063031_07E8E6_AD4A,S1A_IW_GRDH_1SDV_20260201T214348_20260201T214413_063031_07E8E6_AD4A,S1A_IW_GRDH_1SDV_20260201T214348_20260201T214413_063031_07E8E6_rtc,2026-02-01 21:43:48 UTC,-3.8981892184449567,118.7368318899954,Cargo,cargo,vh,8997,10250,Cargo_x8997_y10250,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch\Cargo_x8997_y10250_vh.tif,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch_Cal\Cargo_x8997_y10250_vh.tif,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch_Uint8\Cargo_x8997_y10250_vh.tif,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch_RGB\Cargo_x8997_y10250_vh.png,success
191,S1A_IW_GRDH_1SDV_20260203T212835_20260203T212900_063060_07E9F3_927D,S1A_IW_GRDH_1SDV_20260203T212835_20260203T212900_063060_07E9F3_927D,S1A_IW_GRDH_1SDV_20260203T212835_20260203T212900_063060_07E9F3_rtc,2026-02-03 21:28:35 UTC,-8.988690555904537,121.8485195817688,Cargo,cargo,vv,9001,16620,Cargo_x9001_y16620,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch\Cargo_x9001_y16620.tif,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch_Cal\Cargo_x9001_y16620.tif,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch_Uint8\Cargo_x9001_y16620.tif,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch_RGB\Cargo_x9001_y16620.png,success
191,S1A_IW_GRDH_1SDV_20260203T212835_20260203T212900_063060_07E9F3_927D,S1A_IW_GRDH_1SDV_20260203T212835_20260203T212900_063060_07E9F3_927D,S1A_IW_GRDH_1SDV_20260203T212835_20260203T212900_063060_07E9F3_rtc,2026-02-03 21:28:35 UTC,-8.988690555904537,121.8485195817688,Cargo,cargo,vh,9001,16620,Cargo_x9001_y16620,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch\Cargo_x9001_y16620_vh.tif,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch_Cal\Cargo_x9001_y16620_vh.tif,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch_Uint8\Cargo_x9001_y16620_vh.tif,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch_RGB\Cargo_x9001_y16620_vh.png,success
192,S1A_IW_GRDH_1SDV_20260201T214258_20260201T214323_063031_07E8E6_6469,S1A_IW_GRDH_1SDV_20260201T214258_20260201T214323_063031_07E8E6_6469,S1A_IW_GRDH_1SDV_20260201T214258_20260201T214323_063031_07E8E6_rtc,2026-02-01 21:42:58 UTC,-0.6983969415556298,119.38148101060447,Cargo,cargo,vv,9008,8186,Cargo_x9008_y8186,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch\Cargo_x9008_y8186.tif,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch_Cal\Cargo_x9008_y8186.tif,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch_Uint8\Cargo_x9008_y8186.tif,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch_RGB\Cargo_x9008_y8186.png,success
192,S1A_IW_GRDH_1SDV_20260201T214258_20260201T214323_063031_07E8E6_6469,S1A_IW_GRDH_1SDV_20260201T214258_20260201T214323_063031_07E8E6_6469,S1A_IW_GRDH_1SDV_20260201T214258_20260201T214323_063031_07E8E6_rtc,2026-02-01 21:42:58 UTC,-0.6983969415556298,119.38148101060447,Cargo,cargo,vh,9008,8186,Cargo_x9008_y8186,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch\Cargo_x9008_y8186_vh.tif,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch_Cal\Cargo_x9008_y8186_vh.tif,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch_Uint8\Cargo_x9008_y8186_vh.tif,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch_RGB\Cargo_x9008_y8186_vh.png,success
193,S1A_IW_GRDH_1SDV_20260205T211030_20260205T211055_063089_07EB08_EB0A,S1A_IW_GRDH_1SDV_20260205T211030_20260205T211055_063089_07EB08_EB0A,S1A_IW_GRDH_1SDV_20260205T211030_20260205T211055_063089_07EB08_rtc,2026-02-05 21:10:30 UTC,-2.4993437496052646,127.22528216234652,Cargo,cargo,vv,9045,9581,Cargo_x9045_y9581,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch\Cargo_x9045_y9581.tif,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch_Cal\Cargo_x9045_y9581.tif,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch_Uint8\Cargo_x9045_y9581.tif,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch_RGB\Cargo_x9045_y9581.png,success
193,S1A_IW_GRDH_1SDV_20260205T211030_20260205T211055_063089_07EB08_EB0A,S1A_IW_GRDH_1SDV_20260205T211030_20260205T211055_063089_07EB08_EB0A,S1A_IW_GRDH_1SDV_20260205T211030_20260205T211055_063089_07EB08_rtc,2026-02-05 21:10:30 UTC,-2.4993437496052646,127.22528216234652,Cargo,cargo,vh,9045,9581,Cargo_x9045_y9581,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch\Cargo_x9045_y9581_vh.tif,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch_Cal\Cargo_x9045_y9581_vh.tif,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch_Uint8\Cargo_x9045_y9581_vh.tif,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch_RGB\Cargo_x9045_y9581_vh.png,success
194,S1A_IW_GRDH_1SDV_20260202T222604_20260202T222632_063046_07E974_FC87,S1A_IW_GRDH_1SDV_20260202T222604_20260202T222632_063046_07E974_FC87,S1A_IW_GRDH_1SDV_20260202T222604_20260202T222632_063046_07E974_rtc,2026-02-02 22:26:04 UTC,-7.713134164712224,107.53815132011007,Cargo,cargo,vv,9104,6891,Cargo_x9104_y6891,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch\Cargo_x9104_y6891.tif,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch_Cal\Cargo_x9104_y6891.tif,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch_Uint8\Cargo_x9104_y6891.tif,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch_RGB\Cargo_x9104_y6891.png,success
194,S1A_IW_GRDH_1SDV_20260202T222604_20260202T222632_063046_07E974_FC87,S1A_IW_GRDH_1SDV_20260202T222604_20260202T222632_063046_07E974_FC87,S1A_IW_GRDH_1SDV_20260202T222604_20260202T222632_063046_07E974_rtc,2026-02-02 22:26:04 UTC,-7.713134164712224,107.53815132011007,Cargo,cargo,vh,9104,6891,Cargo_x9104_y6891,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch\Cargo_x9104_y6891_vh.tif,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch_Cal\Cargo_x9104_y6891_vh.tif,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch_Uint8\Cargo_x9104_y6891_vh.tif,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch_RGB\Cargo_x9104_y6891_vh.png,success
195,S1A_IW_GRDH_1SDV_20260201T232040_20260201T232103_063032_07E8EF_DA7C,S1A_IW_GRDH_1SDV_20260201T232040_20260201T232103_063032_07E8EF_DA7C,S1A_IW_GRDH_1SDV_20260201T232040_20260201T232103_063032_07E8EF_rtc,2026-02-01 23:20:40 UTC,2.5426333467487963,95.55942163312596,Cargo,cargo,vv,9195,13792,Cargo_x9195_y13792,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch\Cargo_x9195_y13792.tif,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch_Cal\Cargo_x9195_y13792.tif,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch_Uint8\Cargo_x9195_y13792.tif,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch_RGB\Cargo_x9195_y13792.png,success
195,S1A_IW_GRDH_1SDV_20260201T232040_20260201T232103_063032_07E8EF_DA7C,S1A_IW_GRDH_1SDV_20260201T232040_20260201T232103_063032_07E8EF_DA7C,S1A_IW_GRDH_1SDV_20260201T232040_20260201T232103_063032_07E8EF_rtc,2026-02-01 23:20:40 UTC,2.5426333467487963,95.55942163312596,Cargo,cargo,vh,9195,13792,Cargo_x9195_y13792,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch\Cargo_x9195_y13792_vh.tif,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch_Cal\Cargo_x9195_y13792_vh.tif,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch_Uint8\Cargo_x9195_y13792_vh.tif,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch_RGB\Cargo_x9195_y13792_vh.png,success
196,S1A_IW_GRDH_1SDV_20260209T221657_20260209T221722_063148_07ED3E_8E5E,S1A_IW_GRDH_1SDV_20260209T221657_20260209T221722_063148_07ED3E_8E5E,S1A_IW_GRDH_1SDV_20260209T221657_20260209T221722_063148_07ED3E_rtc,2026-02-09 22:16:57 UTC,-4.25364901783022,110.40119729556214,Cargo,cargo,vv,9835,4146,Cargo_x9835_y4146,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch\Cargo_x9835_y4146.tif,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch_Cal\Cargo_x9835_y4146.tif,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch_Uint8\Cargo_x9835_y4146.tif,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch_RGB\Cargo_x9835_y4146.png,success
196,S1A_IW_GRDH_1SDV_20260209T221657_20260209T221722_063148_07ED3E_8E5E,S1A_IW_GRDH_1SDV_20260209T221657_20260209T221722_063148_07ED3E_8E5E,S1A_IW_GRDH_1SDV_20260209T221657_20260209T221722_063148_07ED3E_rtc,2026-02-09 22:16:57 UTC,-4.25364901783022,110.40119729556214,Cargo,cargo,vh,9835,4146,Cargo_x9835_y4146,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch\Cargo_x9835_y4146_vh.tif,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch_Cal\Cargo_x9835_y4146_vh.tif,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch_Uint8\Cargo_x9835_y4146_vh.tif,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch_RGB\Cargo_x9835_y4146_vh.png,success
197,S1A_IW_GRDH_1SDV_20260205T210940_20260205T211005_063089_07EB08_863A,S1A_IW_GRDH_1SDV_20260205T210940_20260205T211005_063089_07EB08_863A,S1A_IW_GRDH_1SDV_20260205T210940_20260205T211005_063089_07EB08_rtc,2026-02-05 21:09:40 UTC,0.4417787900969808,127.94029688696232,Cargo,cargo,vv,9856,10398,Cargo_x9856_y10398,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch\Cargo_x9856_y10398.tif,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch_Cal\Cargo_x9856_y10398.tif,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch_Uint8\Cargo_x9856_y10398.tif,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch_RGB\Cargo_x9856_y10398.png,success
197,S1A_IW_GRDH_1SDV_20260205T210940_20260205T211005_063089_07EB08_863A,S1A_IW_GRDH_1SDV_20260205T210940_20260205T211005_063089_07EB08_863A,S1A_IW_GRDH_1SDV_20260205T210940_20260205T211005_063089_07EB08_rtc,2026-02-05 21:09:40 UTC,0.4417787900969808,127.94029688696232,Cargo,cargo,vh,9856,10398,Cargo_x9856_y10398,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch\Cargo_x9856_y10398_vh.tif,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch_Cal\Cargo_x9856_y10398_vh.tif,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch_Uint8\Cargo_x9856_y10398_vh.tif,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch_RGB\Cargo_x9856_y10398_vh.png,success
198,S1A_IW_GRDH_1SDV_20260202T114315_20260202T114340_063040_07E931_1FD8,S1A_IW_GRDH_1SDV_20260202T114315_20260202T114340_063040_07E931_1FD8,S1A_IW_GRDH_1SDV_20260202T114315_20260202T114340_063040_07E931_rtc,2026-02-02 11:43:15 UTC,5.4076403913805215,97.67119581192748,Cargo,cargo,vv,9878,18481,Cargo_x9878_y18481,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch\Cargo_x9878_y18481.tif,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch_Cal\Cargo_x9878_y18481.tif,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch_Uint8\Cargo_x9878_y18481.tif,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch_RGB\Cargo_x9878_y18481.png,success
198,S1A_IW_GRDH_1SDV_20260202T114315_20260202T114340_063040_07E931_1FD8,S1A_IW_GRDH_1SDV_20260202T114315_20260202T114340_063040_07E931_1FD8,S1A_IW_GRDH_1SDV_20260202T114315_20260202T114340_063040_07E931_rtc,2026-02-02 11:43:15 UTC,5.4076403913805215,97.67119581192748,Cargo,cargo,vh,9878,18481,Cargo_x9878_y18481,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch\Cargo_x9878_y18481_vh.tif,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch_Cal\Cargo_x9878_y18481_vh.tif,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch_Uint8\Cargo_x9878_y18481_vh.tif,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch_RGB\Cargo_x9878_y18481_vh.png,success
199,S1A_IW_GRDH_1SDV_20260205T211055_20260205T211120_063089_07EB08_0B7F,S1A_IW_GRDH_1SDV_20260205T211055_20260205T211120_063089_07EB08_0B7F,S1A_IW_GRDH_1SDV_20260205T211055_20260205T211120_063089_07EB08_rtc,2026-02-05 21:10:55 UTC,-4.12329081203813,126.9774436989148,Cargo,cargo,vv,9910,10873,Cargo_x9910_y10873,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch\Cargo_x9910_y10873.tif,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch_Cal\Cargo_x9910_y10873.tif,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch_Uint8\Cargo_x9910_y10873.tif,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch_RGB\Cargo_x9910_y10873.png,success
199,S1A_IW_GRDH_1SDV_20260205T211055_20260205T211120_063089_07EB08_0B7F,S1A_IW_GRDH_1SDV_20260205T211055_20260205T211120_063089_07EB08_0B7F,S1A_IW_GRDH_1SDV_20260205T211055_20260205T211120_063089_07EB08_rtc,2026-02-05 21:10:55 UTC,-4.12329081203813,126.9774436989148,Cargo,cargo,vh,9910,10873,Cargo_x9910_y10873,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch\Cargo_x9910_y10873_vh.tif,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch_Cal\Cargo_x9910_y10873_vh.tif,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch_Uint8\Cargo_x9910_y10873_vh.tif,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch_RGB\Cargo_x9910_y10873_vh.png,success
200,S1A_IW_GRDH_1SDV_20260208T213541_20260208T213606_063133_07ECB4_51CC,S1A_IW_GRDH_1SDV_20260208T213541_20260208T213606_063133_07ECB4_51CC,S1A_IW_GRDH_1SDV_20260208T213541_20260208T213606_063133_07ECB4_rtc,2026-02-08 21:35:41 UTC,-4.293314538696359,120.8033819708661,Fishing,fishing,vv,10214,9588,Fishing100_Fishing_x10214_y9588,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch\Fishing100_Fishing_x10214_y9588.tif,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch_Cal\Fishing100_Fishing_x10214_y9588.tif,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch_Uint8\Fishing100_Fishing_x10214_y9588.tif,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch_RGB\Fishing100_Fishing_x10214_y9588.png,success
200,S1A_IW_GRDH_1SDV_20260208T213541_20260208T213606_063133_07ECB4_51CC,S1A_IW_GRDH_1SDV_20260208T213541_20260208T213606_063133_07ECB4_51CC,S1A_IW_GRDH_1SDV_20260208T213541_20260208T213606_063133_07ECB4_rtc,2026-02-08 21:35:41 UTC,-4.293314538696359,120.8033819708661,Fishing,fishing,vh,10214,9588,Fishing100_Fishing_x10214_y9588,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch\Fishing100_Fishing_x10214_y9588_vh.tif,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch_Cal\Fishing100_Fishing_x10214_y9588_vh.tif,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch_Uint8\Fishing100_Fishing_x10214_y9588_vh.tif,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch_RGB\Fishing100_Fishing_x10214_y9588_vh.png,success
201,S1A_IW_GRDH_1SDV_20260213T092003_20260213T092032_063198_07EF1E_DE17,S1A_IW_GRDH_1SDV_20260213T092003_20260213T092032_063198_07EF1E_DE17,S1A_IW_GRDH_1SDV_20260213T092003_20260213T092032_063198_07EF1E_rtc,2026-02-13 09:20:03 UTC,-6.120491321204407,135.17081507045413,Fishing,fishing,vv,10426,16252,Fishing100_Fishing_x10426_y16252,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch\Fishing100_Fishing_x10426_y16252.tif,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch_Cal\Fishing100_Fishing_x10426_y16252.tif,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch_Uint8\Fishing100_Fishing_x10426_y16252.tif,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch_RGB\Fishing100_Fishing_x10426_y16252.png,success
201,S1A_IW_GRDH_1SDV_20260213T092003_20260213T092032_063198_07EF1E_DE17,S1A_IW_GRDH_1SDV_20260213T092003_20260213T092032_063198_07EF1E_DE17,S1A_IW_GRDH_1SDV_20260213T092003_20260213T092032_063198_07EF1E_rtc,2026-02-13 09:20:03 UTC,-6.120491321204407,135.17081507045413,Fishing,fishing,vh,10426,16252,Fishing100_Fishing_x10426_y16252,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch\Fishing100_Fishing_x10426_y16252_vh.tif,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch_Cal\Fishing100_Fishing_x10426_y16252_vh.tif,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch_Uint8\Fishing100_Fishing_x10426_y16252_vh.tif,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch_RGB\Fishing100_Fishing_x10426_y16252_vh.png,success
202,S1A_IW_GRDH_1SDV_20260215T104128_20260215T104157_063228_07F03A_350C,S1A_IW_GRDH_1SDV_20260215T104128_20260215T104157_063228_07F03A_350C,S1A_IW_GRDH_1SDV_20260215T104128_20260215T104157_063228_07F03A_rtc,2026-02-15 10:41:28 UTC,-9.08367611687131,115.3027331228616,Fishing,fishing,vv,10513,14498,Fishing100_Fishing_x10513_y14498,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch\Fishing100_Fishing_x10513_y14498.tif,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch_Cal\Fishing100_Fishing_x10513_y14498.tif,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch_Uint8\Fishing100_Fishing_x10513_y14498.tif,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch_RGB\Fishing100_Fishing_x10513_y14498.png,success
202,S1A_IW_GRDH_1SDV_20260215T104128_20260215T104157_063228_07F03A_350C,S1A_IW_GRDH_1SDV_20260215T104128_20260215T104157_063228_07F03A_350C,S1A_IW_GRDH_1SDV_20260215T104128_20260215T104157_063228_07F03A_rtc,2026-02-15 10:41:28 UTC,-9.08367611687131,115.3027331228616,Fishing,fishing,vh,10513,14498,Fishing100_Fishing_x10513_y14498,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch\Fishing100_Fishing_x10513_y14498_vh.tif,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch_Cal\Fishing100_Fishing_x10513_y14498_vh.tif,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch_Uint8\Fishing100_Fishing_x10513_y14498_vh.tif,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch_RGB\Fishing100_Fishing_x10513_y14498_vh.png,success
203,S1A_IW_GRDH_1SDV_20260218T215042_20260218T215107_063279_07F220_3D7B,S1A_IW_GRDH_1SDV_20260218T215042_20260218T215107_063279_07F220_3D7B,S1A_IW_GRDH_1SDV_20260218T215042_20260218T215107_063279_07F220_rtc,2026-02-18 21:50:42 UTC,0.7881826239356278,117.83928858931318,Fishing,fishing,vv,10580,10535,Fishing100_Fishing_x10580_y10535,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch\Fishing100_Fishing_x10580_y10535.tif,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch_Cal\Fishing100_Fishing_x10580_y10535.tif,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch_Uint8\Fishing100_Fishing_x10580_y10535.tif,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch_RGB\Fishing100_Fishing_x10580_y10535.png,success
203,S1A_IW_GRDH_1SDV_20260218T215042_20260218T215107_063279_07F220_3D7B,S1A_IW_GRDH_1SDV_20260218T215042_20260218T215107_063279_07F220_3D7B,S1A_IW_GRDH_1SDV_20260218T215042_20260218T215107_063279_07F220_rtc,2026-02-18 21:50:42 UTC,0.7881826239356278,117.83928858931318,Fishing,fishing,vh,10580,10535,Fishing100_Fishing_x10580_y10535,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch\Fishing100_Fishing_x10580_y10535_vh.tif,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch_Cal\Fishing100_Fishing_x10580_y10535_vh.tif,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch_Uint8\Fishing100_Fishing_x10580_y10535_vh.tif,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch_RGB\Fishing100_Fishing_x10580_y10535_vh.png,success
204,S1A_IW_GRDH_1SDV_20260218T215107_20260218T215132_063279_07F220_2CED,S1A_IW_GRDH_1SDV_20260218T215107_20260218T215132_063279_07F220_2CED,S1A_IW_GRDH_1SDV_20260218T215107_20260218T215132_063279_07F220_rtc,2026-02-18 21:51:07 UTC,-0.8631566503019269,117.53788291033273,Fishing,fishing,vv,10774,12122,Fishing100_Fishing_x10774_y12122,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch\Fishing100_Fishing_x10774_y12122.tif,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch_Cal\Fishing100_Fishing_x10774_y12122.tif,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch_Uint8\Fishing100_Fishing_x10774_y12122.tif,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch_RGB\Fishing100_Fishing_x10774_y12122.png,success
204,S1A_IW_GRDH_1SDV_20260218T215107_20260218T215132_063279_07F220_2CED,S1A_IW_GRDH_1SDV_20260218T215107_20260218T215132_063279_07F220_2CED,S1A_IW_GRDH_1SDV_20260218T215107_20260218T215132_063279_07F220_rtc,2026-02-18 21:51:07 UTC,-0.8631566503019269,117.53788291033273,Fishing,fishing,vh,10774,12122,Fishing100_Fishing_x10774_y12122,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch\Fishing100_Fishing_x10774_y12122_vh.tif,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch_Cal\Fishing100_Fishing_x10774_y12122_vh.tif,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch_Uint8\Fishing100_Fishing_x10774_y12122_vh.tif,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch_RGB\Fishing100_Fishing_x10774_y12122_vh.png,success
205,S1A_IW_GRDH_1SDV_20260207T223240_20260207T223305_063119_07EC28_5010,S1A_IW_GRDH_1SDV_20260207T223240_20260207T223305_063119_07EC28_5010,S1A_IW_GRDH_1SDV_20260207T223240_20260207T223305_063119_07EC28_rtc,2026-02-07 22:32:40 UTC,-2.8781976343753586,106.95838839705496,Fishing,fishing,vv,10789,18761,Fishing100_Fishing_x10789_y18761,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch\Fishing100_Fishing_x10789_y18761.tif,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch_Cal\Fishing100_Fishing_x10789_y18761.tif,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch_Uint8\Fishing100_Fishing_x10789_y18761.tif,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch_RGB\Fishing100_Fishing_x10789_y18761.png,success
